/Users/deepdata/Desktop/ankurcardata/IMG/center_2022_08_28_03_59_02_659.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/left_2022_08_28_03_59_02_659.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/right_2022_08_28_03_59_02_659.jpg, 0, 0, 0, 7.841999E-05
/Users/deepdata/Desktop/ankurcardata/IMG/center_2022_08_28_03_59_02_760.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/left_2022_08_28_03_59_02_760.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/right_2022_08_28_03_59_02_760.jpg, 0, 0, 0, 7.780927E-05
/Users/deepdata/Desktop/ankurcardata/IMG/center_2022_08_28_03_59_02_864.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/left_2022_08_28_03_59_02_864.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/right_2022_08_28_03_59_02_864.jpg, 0, 0, 0, 7.893352E-05
/Users/deepdata/Desktop/ankurcardata/IMG/center_2022_08_28_03_59_02_964.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/left_2022_08_28_03_59_02_964.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/right_2022_08_28_03_59_02_964.jpg, 0, 0, 0, 7.947758E-05
/Users/deepdata/Desktop/ankurcardata/IMG/center_2022_08_28_03_59_03_068.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/left_2022_08_28_03_59_03_068.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/right_2022_08_28_03_59_03_068.jpg, 0, 0, 0, 7.852831E-05
/Users/deepdata/Desktop/ankurcardata/IMG/center_2022_08_28_03_59_03_171.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/left_2022_08_28_03_59_03_171.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/right_2022_08_28_03_59_03_171.jpg, 0, 0, 0, 7.788919E-05
/Users/deepdata/Desktop/ankurcardata/IMG/center_2022_08_28_03_59_03_272.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/left_2022_08_28_03_59_03_272.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/right_2022_08_28_03_59_03_272.jpg, 0, 0, 0, 7.832162E-05
/Users/deepdata/Desktop/ankurcardata/IMG/center_2022_08_28_03_59_03_373.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/left_2022_08_28_03_59_03_373.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/right_2022_08_28_03_59_03_373.jpg, 0, 0, 0, 7.806802E-05
/Users/deepdata/Desktop/ankurcardata/IMG/center_2022_08_28_03_59_03_476.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/left_2022_08_28_03_59_03_476.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/right_2022_08_28_03_59_03_476.jpg, 0, 0, 0, 7.792638E-05
/Users/deepdata/Desktop/ankurcardata/IMG/center_2022_08_28_03_59_03_580.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/left_2022_08_28_03_59_03_580.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/right_2022_08_28_03_59_03_580.jpg, 0, 0, 0, 7.831246E-05
/Users/deepdata/Desktop/ankurcardata/IMG/center_2022_08_28_03_59_03_680.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/left_2022_08_28_03_59_03_680.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/right_2022_08_28_03_59_03_680.jpg, 0, 0, 0, 7.834706E-05
/Users/deepdata/Desktop/ankurcardata/IMG/center_2022_08_28_03_59_03_785.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/left_2022_08_28_03_59_03_785.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/right_2022_08_28_03_59_03_785.jpg, 0, 0, 0, 7.779265E-05
/Users/deepdata/Desktop/ankurcardata/IMG/center_2022_08_28_03_59_03_889.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/left_2022_08_28_03_59_03_889.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/right_2022_08_28_03_59_03_889.jpg, 0, 0, 0, 7.782332E-05
/Users/deepdata/Desktop/ankurcardata/IMG/center_2022_08_28_03_59_03_989.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/left_2022_08_28_03_59_03_989.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/right_2022_08_28_03_59_03_989.jpg, 0, 0, 0, 8.036063E-05
/Users/deepdata/Desktop/ankurcardata/IMG/center_2022_08_28_03_59_04_093.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/left_2022_08_28_03_59_04_093.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/right_2022_08_28_03_59_04_093.jpg, 0, 0, 0, 7.897605E-05
/Users/deepdata/Desktop/ankurcardata/IMG/center_2022_08_28_03_59_04_194.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/left_2022_08_28_03_59_04_194.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/right_2022_08_28_03_59_04_194.jpg, 0, 0, 0, 7.930513E-05
/Users/deepdata/Desktop/ankurcardata/IMG/center_2022_08_28_03_59_04_297.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/left_2022_08_28_03_59_04_297.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/right_2022_08_28_03_59_04_297.jpg, 0, 0, 0, 8.004888E-05
/Users/deepdata/Desktop/ankurcardata/IMG/center_2022_08_28_03_59_04_401.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/left_2022_08_28_03_59_04_401.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/right_2022_08_28_03_59_04_401.jpg, 0, 0, 0, 7.953901E-05
/Users/deepdata/Desktop/ankurcardata/IMG/center_2022_08_28_03_59_04_501.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/left_2022_08_28_03_59_04_501.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/right_2022_08_28_03_59_04_501.jpg, 0, 0, 0, 7.813696E-05
/Users/deepdata/Desktop/ankurcardata/IMG/center_2022_08_28_03_59_04_601.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/left_2022_08_28_03_59_04_601.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/right_2022_08_28_03_59_04_601.jpg, 0, 0, 0, 8.339267E-05
/Users/deepdata/Desktop/ankurcardata/IMG/center_2022_08_28_03_59_04_701.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/left_2022_08_28_03_59_04_701.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/right_2022_08_28_03_59_04_701.jpg, 0, 0, 0, 7.895177E-05
/Users/deepdata/Desktop/ankurcardata/IMG/center_2022_08_28_03_59_04_801.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/left_2022_08_28_03_59_04_801.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/right_2022_08_28_03_59_04_801.jpg, 0, 0, 0, 7.88344E-05
/Users/deepdata/Desktop/ankurcardata/IMG/center_2022_08_28_03_59_04_901.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/left_2022_08_28_03_59_04_901.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/right_2022_08_28_03_59_04_901.jpg, 0, 0, 0, 7.820907E-05
/Users/deepdata/Desktop/ankurcardata/IMG/center_2022_08_28_03_59_05_005.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/left_2022_08_28_03_59_05_005.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/right_2022_08_28_03_59_05_005.jpg, 0, 0, 0, 7.825661E-05
/Users/deepdata/Desktop/ankurcardata/IMG/center_2022_08_28_03_59_05_108.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/left_2022_08_28_03_59_05_108.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/right_2022_08_28_03_59_05_108.jpg, 0, 0, 0, 7.787534E-05
/Users/deepdata/Desktop/ankurcardata/IMG/center_2022_08_28_03_59_05_211.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/left_2022_08_28_03_59_05_211.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/right_2022_08_28_03_59_05_211.jpg, 0, 0, 0, 8.046058E-05
/Users/deepdata/Desktop/ankurcardata/IMG/center_2022_08_28_03_59_05_314.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/left_2022_08_28_03_59_05_314.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/right_2022_08_28_03_59_05_314.jpg, 0, 0, 0, 7.800045E-05
/Users/deepdata/Desktop/ankurcardata/IMG/center_2022_08_28_03_59_05_418.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/left_2022_08_28_03_59_05_418.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/right_2022_08_28_03_59_05_418.jpg, 0, 0, 0, 7.771377E-05
/Users/deepdata/Desktop/ankurcardata/IMG/center_2022_08_28_03_59_05_522.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/left_2022_08_28_03_59_05_522.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/right_2022_08_28_03_59_05_522.jpg, 0, 0, 0, 7.771081E-05
/Users/deepdata/Desktop/ankurcardata/IMG/center_2022_08_28_03_59_05_623.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/left_2022_08_28_03_59_05_623.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/right_2022_08_28_03_59_05_623.jpg, -0.2472872, 0, 0, 8.668566E-05
/Users/deepdata/Desktop/ankurcardata/IMG/center_2022_08_28_03_59_05_727.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/left_2022_08_28_03_59_05_727.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/right_2022_08_28_03_59_05_727.jpg, 0, 0, 0, 7.886392E-05
/Users/deepdata/Desktop/ankurcardata/IMG/center_2022_08_28_03_59_05_830.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/left_2022_08_28_03_59_05_830.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/right_2022_08_28_03_59_05_830.jpg, 0, 0, 0, 8.22019E-05
/Users/deepdata/Desktop/ankurcardata/IMG/center_2022_08_28_03_59_05_930.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/left_2022_08_28_03_59_05_930.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/right_2022_08_28_03_59_05_930.jpg, 0, 0, 0, 7.822191E-05
/Users/deepdata/Desktop/ankurcardata/IMG/center_2022_08_28_03_59_06_031.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/left_2022_08_28_03_59_06_031.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/right_2022_08_28_03_59_06_031.jpg, 0, 0, 0, 7.811064E-05
/Users/deepdata/Desktop/ankurcardata/IMG/center_2022_08_28_03_59_06_134.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/left_2022_08_28_03_59_06_134.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/right_2022_08_28_03_59_06_134.jpg, 0, 0, 0, 7.961789E-05
/Users/deepdata/Desktop/ankurcardata/IMG/center_2022_08_28_03_59_06_236.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/left_2022_08_28_03_59_06_236.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/right_2022_08_28_03_59_06_236.jpg, 0, 0, 0, 7.884006E-05
/Users/deepdata/Desktop/ankurcardata/IMG/center_2022_08_28_03_59_06_339.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/left_2022_08_28_03_59_06_339.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/right_2022_08_28_03_59_06_339.jpg, 0, 0, 0, 7.985326E-05
/Users/deepdata/Desktop/ankurcardata/IMG/center_2022_08_28_03_59_06_443.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/left_2022_08_28_03_59_06_443.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/right_2022_08_28_03_59_06_443.jpg, 0, 0, 0, 7.852559E-05
/Users/deepdata/Desktop/ankurcardata/IMG/center_2022_08_28_03_59_06_551.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/left_2022_08_28_03_59_06_551.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/right_2022_08_28_03_59_06_551.jpg, 0, 0, 0, 7.84602E-05
/Users/deepdata/Desktop/ankurcardata/IMG/center_2022_08_28_03_59_06_651.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/left_2022_08_28_03_59_06_651.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/right_2022_08_28_03_59_06_651.jpg, 0, 0, 0, 7.905203E-05
/Users/deepdata/Desktop/ankurcardata/IMG/center_2022_08_28_03_59_06_752.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/left_2022_08_28_03_59_06_752.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/right_2022_08_28_03_59_06_752.jpg, 0, 0, 0, 7.866508E-05
/Users/deepdata/Desktop/ankurcardata/IMG/center_2022_08_28_03_59_06_852.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/left_2022_08_28_03_59_06_852.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/right_2022_08_28_03_59_06_852.jpg, -0.1106672, 0, 0, 8.417153E-05
/Users/deepdata/Desktop/ankurcardata/IMG/center_2022_08_28_03_59_06_952.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/left_2022_08_28_03_59_06_952.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/right_2022_08_28_03_59_06_952.jpg, -0.2851353, 0, 0, 8.931199E-05
/Users/deepdata/Desktop/ankurcardata/IMG/center_2022_08_28_03_59_07_055.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/left_2022_08_28_03_59_07_055.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/right_2022_08_28_03_59_07_055.jpg, 0, 0, 0, 7.89041E-05
/Users/deepdata/Desktop/ankurcardata/IMG/center_2022_08_28_03_59_07_156.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/left_2022_08_28_03_59_07_156.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/right_2022_08_28_03_59_07_156.jpg, 0, 0, 0, 7.781658E-05
/Users/deepdata/Desktop/ankurcardata/IMG/center_2022_08_28_03_59_07_259.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/left_2022_08_28_03_59_07_259.jpg, /Users/deepdata/Desktop/ankurcardata/IMG/right_2022_08_28_03_59_07_259.jpg, 0, 0, 0, 8.145081E-05
